Time,15min mean System Pout Consumption power (ALL) [kW],15min mean System Pout AC-coupling back power (ALL) [kW],15min mean System Pin Consumption power (ALL) [kW],15min mean System Pin Injection power (ALL) [kW],15min mean System Batt Charge Power Pbatt [kW],15min mean System Batt Discharge Power Pbatt [kW],15min mean Solar power (ALL) [kW]
2025-03-01 15:15:00,0.5798426666666666,0.0,0.0,-4.158673333333334,0.001169049154,-0.000910245674,4.983866666666667
2025-03-01 15:30:00,0.5320086666666667,0.0,0.0,-3.7998666666666665,0.0013027230666666668,-0.0008474699999999999,4.569766666666666
2025-03-01 15:45:00,0.5927566666666667,0.0,0.0,-3.223786666666667,0.0012661757489333331,-0.0005975509193333333,4.039193333333333
2025-03-01 16:00:00,0.4481518666666667,-0.0034156666666666667,0.0,-3.0212533333333336,0.0017861540666666666,-0.00081903978,3.675146666666667
2025-03-01 16:15:00,0.03640756666666667,-0.007918466666666667,0.0,-1.1693120000000001,0.0016653417993333333,-0.0005851167400000001,1.3285273333333334
2025-03-01 16:30:00,0.09903673333333333,0.0,0.0,-0.23686173333333335,0.0017754930006666668,-0.0002487333333333333,0.4314966666666667
2025-03-01 16:45:00,0.205624,0.0,0.0,-0.0423084,0.0012821609926666666,-0.00016464014666666665,0.33158400000000005
2025-03-01 17:00:00,0.12862533333333334,0.0,0.0,-0.093946,0.0010121077659333332,-0.000148055674,0.29874866666666666
2025-03-01 17:15:00,0.16205666666666665,0.0,0.0025501333333333336,-0.03995146666666667,0.0014438365933333334,-0.006808176006666666,0.2645613333333333
2025-03-01 17:30:00,0.185808,0.0,0.008711013333333332,0.0,0.0028864757133333333,-0.026221428093333332,0.22844
2025-03-01 17:45:00,0.0749262,0.0,0.006256586666666666,-0.002785066666666667,0.0325239475096,-0.0008437119593333335,0.183992
2025-03-01 18:00:00,0.10486446666666667,0.0,0.004375453333333334,-0.0034907000000000002,0.0004081569567333333,-0.05650840825771067,0.12874733333333335
2025-03-01 18:15:00,0.22016866666666665,0.0,0.00799508,0.0,0.0,-0.23749681016000002,0.064168
2025-03-01 18:30:00,0.139656,0.0,0.007228406666666667,0.0,0.0,-0.19078667109333333,0.015352706666666665
2025-03-01 18:45:00,0.154522,0.0,0.007540646666666667,0.0,0.0,-0.20718904856,0.0037038733333333335
2025-03-01 19:00:00,0.16197466666666666,0.0,0.007152393333333332,0.0,0.0,-0.21110732689333334,0.0004652006666666667
2025-03-01 19:15:00,0.08018113333333333,0.0,0.007033146666666667,0.0,0.0,-0.1268418046,0.0
2025-03-01 19:30:00,0.11577766666666665,0.0,0.007167366666666666,0.0,0.0,-0.1630452442266667,0.0
2025-03-01 19:45:00,0.22026866666666667,0.0,0.00755602,0.0,0.0,-0.269717,0.0
2025-03-01 20:00:00,0.15045333333333336,0.0,0.008435386666666666,0.0,0.0,-0.19572764096,0.0
2025-03-01 20:15:00,0.135262,0.0,0.008241713333333334,0.0,0.0,-0.18024178450666667,0.0
2025-03-01 20:30:00,0.15611666666666668,0.0,0.009142593333333334,0.0,0.0,-0.20153603333333334,0.0
2025-03-01 20:45:00,0.08663926666666667,0.0,0.008898673333333332,0.0,0.0,-0.13043232675333333,0.0
